username,email,password,pin,phone,dob,nationality,pan,city,pincode,User_ID,Account_Age_Days,Location,Device_Type,Payment_Method,Transaction_Amount,Transaction_Frequency,Obfuscation_Level,Synthetic_Identity,Fraudulent,IP_Address,Email_Domain,Time_Between_Txns,Avg_Txn_Amount,Transaction_Location,Account_Number,Bank_Name,IFSC_Code,Account_Status
raunak23,hjhaveri@yahoo.com,PxE4lLiE_&,8454,+914118251578,1977-11-05,Indian,GRWTS5835B,Shahjahanpur,643475,de6df0b8-7569-4ace-bf86-5c92964fde24,2081,India,Desktop,Net Banking,728.93,78,High,False,False,3.165.78.75,Chennai,55.24,48.01,India,205021843932,SBI,SBI770643,Active
abram04,suraneysa@gmail.com,J)B62VklCY,1684,1748023650,1969-12-03,Indian,WVYJX4529J,Visakhapatnam,912339,a8c0034b-e0c8-4dad-8d6c-e061514ff785,2468,India,Mobile,Net Banking,347.48,90,Low,False,False,211.22.255.98,Kolkata,81.07,80.8,India,216655546577,IDFC,IDFC908184,Active
bahrivardaniya,shuklakaira@bhardwaj.com,q4h4BZ5f8(,4982,+914247226036,1960-08-26,Indian,AACKO7408N,Kurnool,374619,ae489e97-4547-4938-a99a-63a81e53e549,3572,India,Mobile,UPI,833.21,3,Low,False,False,177.118.103.13,Kolkata,44.17,68.24,India,623980975974,KOTAK,KOTAK281331,Active
bamble,hegdeprerak@chauhan.info,%dBpT6Ik)1,5805,00900783263,1960-06-18,Indian,ZJEES4590I,Jalandhar,481737,ca90309f-c969-4e1e-86d2-0af77c35ec60,2751,India,Mobile,Credit Card,172.47,95,Low,False,False,161.124.106.193,Bangalore,55.05,45.68,India,891266057356,ICICI,ICICI231125,Active
onkar11,trisha19@uppal-raval.net,xN5JMteR_7,4079,+916729065861,1974-03-04,Indian,UVYNQ8971R,Barasat,901445,451bb80b-223f-49c4-8e4d-f2da58d8c9ac,125,India,Desktop,Debit Card,365.0,15,Medium,False,False,56.6.102.225,India,80.52,90.44,India,163650228053,PNB,PNB396744,Active
arnavdhar,qmagar@seth.org,t2@L9PTm$A,1841,1793384397,1983-05-26,Indian,TAXLS0500Q,Anantapur,724183,be78479c-5a11-45e8-b5ac-cb4c335de285,3912,India,Desktop,UPI,711.28,78,High,False,False,177.188.128.183,Mumbai,90.58,12.6,India,447683069379,BOB,BOB616889,Active
dugarsamaira,sherearadhya@venkatesh-manne.com,7k9NAWTq4!,7860,+912816941087,2002-05-23,Indian,TIDNC2367U,Anantapur,738417,ef4a865b-3ed2-4443-829e-aab92dd62614,3303,India,Mobile,Credit Card,169.54,22,Medium,False,False,95.195.129.4,Bangalore,61.69,41.15,India,421349066185,HSBC,HSBC624314,Active
zainadivan,saranveer@kata.com,D2f^TGcB*8,9864,8957462743,2000-08-27,Indian,XWIPB0656V,Ballia,225705,9acafc79-92ab-489e-bd28-01341ed680ad,3514,India,Desktop,Credit Card,392.48,99,Low,False,False,126.100.179.74,Kolkata,83.37,30.48,India,875917128353,KOTAK,KOTAK579029,Active
saksham22,zbhavsar@chhabra-saran.com,%Jc3KS*x)a,1437,+917218336181,1997-08-23,Indian,LPSDC5066G,Gudivada,127751,4526cc50-68cc-4af1-867a-bf40a1ba75d6,3256,India,Mobile,Debit Card,698.72,5,Medium,False,False,108.14.173.96,Bangalore,26.36,33.68,India,673448774291,HSBC,HSBC798004,Active
nayantara89,echeema@tata.com,!XZeQy!28N,4785,6915040537,1965-04-05,Indian,QIPKQ5357V,Meerut,772531,0f265c08-389e-40ad-8390-0312d57d58d1,1741,India,Tablet,Debit Card,262.44,43,Low,False,False,191.98.12.235,Chennai,11.88,42.68,India,602885906695,ICICI,ICICI694950,Active
saira87,raniasanghvi@baria.info,rkJ2Cdmm!^,5600,09022370350,1967-03-13,Indian,NWOBO2190J,Arrah,343269,87132e6f-34c2-4d3b-928c-42d1542a1724,4029,India,Mobile,UPI,618.62,43,High,False,False,126.170.195.56,Chennai,45.82,32.33,India,227462865765,PNB,PNB287869,Closed
ybhakta,ivangour@gmail.com,_T2Fe7b7*J,5156,+916281048225,2005-07-14,Indian,ETAFB3832D,Muzaffarnagar,701304,e19c0555-0de7-4d97-9063-21f5942e8b4d,4663,India,Desktop,Credit Card,626.04,39,Low,False,False,187.168.102.154,Bangalore,70.1,85.18,India,332310813859,KOTAK,KOTAK500354,Closed
yakshit12,seherchakraborty@gmail.com,i5g9mPJjb^,8485,+913594034676,1997-06-15,Indian,IEMIX9635M,Bhagalpur,619408,e1660901-efed-4687-827a-2946871b5416,1091,India,Desktop,Credit Card,154.74,33,Medium,False,False,193.14.254.251,Mumbai,14.08,68.57,India,257152664186,HSBC,HSBC736949,Active
sachdevpurab,mdugal@kata-aggarwal.com,(WKCzlfC(2,7641,+911382927481,1980-05-07,Indian,JKGMD8547S,Sambalpur,430729,8a4205ed-e9f0-4f54-91e1-ab0514f3bc30,179,India,Desktop,Credit Card,149.92,93,Low,False,False,27.151.1.32,India,16.56,45.93,India,992862320468,AXIS,AXIS117253,Suspended
anaya97,charvibatta@gmail.com,u00IZ$lK$1,3353,+912418673625,1980-02-23,Indian,XQENX0709M,Jaipur,475261,01b4daac-438a-4fc2-8354-9d1ecaa123c0,548,India,Desktop,UPI,971.2,56,Medium,False,False,26.56.109.253,Delhi,85.56,48.11,India,139510548233,HSBC,HSBC164422,Active
emir83,mehul45@gmail.com,@AJ3RYp^!K,5606,00821680557,2005-09-22,Indian,ZCGEJ3678C,Bhusawal,486508,6fc3fb90-72a1-413a-bc78-1551f9482665,1523,India,Desktop,UPI,473.9,51,High,False,False,92.198.147.96,Kolkata,84.79,17.34,India,419478451249,AXIS,AXIS230670,Active
navya18,saravora@gala.com,n*9RjQaJkb,1678,+916700681713,1994-07-12,Indian,TGYOI0065D,Mumbai,484667,5693ad23-8c83-45b4-9d09-05c5df4c068b,4641,India,Desktop,Net Banking,214.77,83,Medium,False,False,195.239.125.16,India,18.11,66.66,India,647991755522,SBI,SBI222727,Active
chatterjeesamar,sbalakrishnan@gala.com,up7T+yp8(z,1003,+910432431153,2002-01-27,Indian,QNILM1100L,Gangtok,123182,0835b783-c20a-4b29-ae09-0cfcc59ed15f,3724,India,Mobile,Debit Card,445.78,6,Low,False,False,147.76.60.25,Bangalore,79.5,52.87,India,301021138326,SBI,SBI441101,Active
zoyaissac,zbalan@hotmail.com,L1^KAOya@1,1617,0556450639,1962-12-04,Indian,JULYM4196B,Bhiwani,545413,407e1410-5422-4ee6-a6ff-c511e70fa7a3,1236,India,Tablet,UPI,239.89,17,Low,False,False,2.173.22.50,Chennai,81.7,48.77,India,988167923742,SBI,SBI499786,Active
aayushsrinivasan,aliakalita@gmail.com,m0Ib^4Wd37,8525,1389438466,1984-02-28,Indian,IUGNA4835T,Bijapur,690772,7646188d-4cdb-407c-bfa7-5b383c30ec0f,3481,India,Tablet,Net Banking,322.18,70,High,False,False,200.63.1.53,Delhi,40.04,48.9,India,837092677179,HDFC,HDFC404088,Active
yadavjiya,sana67@sachdev.net,&a9E!@0dzL,6113,7509357586,1979-09-15,Indian,HBBJI1002O,Kakinada,418431,ee073373-5be9-4247-83d5-36590cb1e087,4310,India,Mobile,Credit Card,440.15,10,Low,False,False,141.27.247.17,Delhi,56.98,72.43,India,742593471266,IDFC,IDFC857163,Active
chawlaindrajit,tatareyansh@yahoo.com,9wzOZ7t*^0,7289,+913150817204,1962-09-02,Indian,ZDQFE3437B,Bellary,915594,e26884e5-ba6c-4f71-85a3-207ca479cb42,2780,India,Tablet,Credit Card,458.89,73,Medium,False,False,101.117.184.38,Chennai,94.83,51.38,India,581047162672,AXIS,AXIS824099,Active
vihaan67,tiya29@hotmail.com,^+z9^)Kj30,9352,+915271117570,1962-11-11,Indian,NXWOA9882E,Malda,573457,31e1f246-877b-4d2f-8e4c-eadcbeb77d98,1022,India,Tablet,Debit Card,642.05,23,Medium,False,False,73.70.60.84,Chennai,86.39,47.95,India,655406092662,KOTAK,KOTAK564140,Inactive
mohanlalsaran,zara59@gmail.com,%58DjbBJ&m,8390,+916511232974,1956-01-24,Indian,AOWTD3005W,Deoghar,645457,a4f27e3e-da98-4b87-a14a-d5ec57f18401,4883,India,Tablet,Debit Card,918.1,88,Medium,False,False,76.131.143.82,Chennai,71.4,31.36,India,607367916138,KOTAK,KOTAK648524,Active
slata,dharmajan47@yahoo.com,(5QRm(BxD),8006,+913535979324,1972-12-24,Indian,EPJCE7918H,Kolkata,242926,b34ea781-ac63-4dd0-ac80-0155891f89f7,3598,India,Mobile,Net Banking,815.24,37,Medium,False,False,167.10.19.250,India,61.91,84.52,India,117853184820,IDFC,IDFC921068,Active
fsabharwal,brarrasha@yadav.com,(VCMNKvHn9,8274,4328914109,1998-01-18,Indian,QFUUK8347V,Khora ,637826,f0646652-c875-410f-9396-af9360c846b0,4975,India,Mobile,Credit Card,471.72,65,Medium,False,False,99.99.16.176,Kolkata,41.34,14.88,India,659038941801,HSBC,HSBC472060,Active
cvarughese,tsubramaniam@yahoo.com,_#SguwM56l,5310,+916208325148,2006-06-03,Indian,ANSWU3625H,Asansol,735077,c558a555-e20e-4744-a2da-8211ae0e170a,4801,India,Mobile,Debit Card,112.03,86,Low,False,False,89.234.51.246,Delhi,98.21,72.87,India,757542816773,HDFC,HDFC152473,Inactive
warriormiraya,sekhonamani@hotmail.com,@2Z*PddqBh,6365,2194267354,1989-11-16,Indian,YVABH9661U,Ramgarh,105072,25e33431-77c0-4e90-a784-043149c786e7,3828,India,Tablet,UPI,940.16,92,High,False,False,63.60.212.85,Delhi,43.33,44.36,India,741411576333,HDFC,HDFC742201,Active
hridaanbassi,taralad@yadav.com,^1)5xEtlF2,9654,9330874333,1958-12-04,Indian,AVUIO4436N,Akola,906738,66899ee9-7b3f-4510-aed1-97956d2347f0,1627,India,Desktop,Credit Card,532.13,89,High,False,False,164.253.217.188,Delhi,19.53,28.49,India,988451710581,HDFC,HDFC445810,Active
bthaman,rasha28@korpal.org,35J!3wZk^),2587,02828096626,1977-05-03,Indian,WOVCU7733F,Kulti,443949,8f866846-d699-4d37-98c0-c2fbc21498d8,2188,India,Tablet,Debit Card,915.81,48,Low,False,False,65.23.115.12,Bangalore,17.91,39.16,India,738105079062,CITI,CITI475231,Active
ebanik,himmatlad@sekhon.org,Q6PTygRz%D,6717,+918754807527,1972-01-22,Indian,YIDJZ2871Q,Guna,631801,1d87e880-993e-41d9-97a8-f20e4f12cefa,1021,India,Tablet,Debit Card,431.35,40,Low,False,False,67.37.246.82,Mumbai,46.59,81.93,India,820898428927,CITI,CITI876635,Active
kairamallick,jayanmall@gmail.com,**)%Eg3bm2,5203,07547478195,1992-08-27,Indian,ZUAWS6408X,Thrissur,743707,2d1525de-6184-4442-8999-32628dafbf44,2027,India,Desktop,UPI,291.69,98,Medium,False,False,139.105.36.104,Chennai,44.04,61.42,India,655482297456,HSBC,HSBC177141,Active
prerak45,takshaan@gokhale-raman.org,KWW5tYvv@6,5825,04805914509,1983-07-08,Indian,MFVUK0218B,Tirupati,393546,93cad967-6ee1-432e-b795-8ead95f7f8aa,1259,India,Desktop,Credit Card,780.89,89,High,False,True,192.92.50.124,Mumbai,98.51,62.54,India,746641190907,HSBC,HSBC829127,Active
warriorehsaan,himmat82@bala.com,*)AgBuJEH0,1478,+917672133960,1977-03-19,Indian,XYLWN6548P,Jalandhar,760087,fc24e640-8664-4864-a103-00655b27d5cd,2228,India,Desktop,Debit Card,693.57,86,High,False,False,117.182.73.168,Mumbai,93.08,54.59,India,491376691303,BOB,BOB590133,Suspended
walichirag,vivaanbuch@gala.org,!6anHjd*hZ,1392,09124123785,1959-01-04,Indian,ZEDCL6650W,Gandhinagar,778864,a6dde9c2-d3a1-4740-874b-ecb03a8c615d,3872,India,Mobile,Debit Card,698.22,35,Medium,False,False,22.85.112.230,Chennai,52.12,68.88,India,511573546674,BOB,BOB835684,Active
jayeshdas,miraan10@gmail.com,mq97nCsk$6,4551,+915522490100,1956-08-03,Indian,XOIEX6437B,Bettiah,764688,e15c0b2f-ad96-4f80-985c-3c31c534026e,3525,India,Tablet,Credit Card,785.09,80,High,False,False,33.22.46.185,Mumbai,29.53,12.74,India,319363409030,KOTAK,KOTAK204705,Active
kimaya44,samayuvraj@sehgal.com,gp@7WOPf@v,3294,+912994382007,1969-12-08,Indian,VSVRK9750M,Etawah,206829,5eb97ce8-bc8f-424f-832e-bb8b330b7040,986,India,Tablet,Debit Card,150.52,79,High,False,False,104.110.8.198,Delhi,43.21,35.57,India,492167339656,KOTAK,KOTAK742041,Active
tlall,umangdugar@hotmail.com,(1VKtpS2#o,2389,1020484298,1955-07-18,Indian,WODIX9476Z,Udaipur,688725,c2cdc13a-4de2-4ca0-8d9b-46d829681d87,585,India,Tablet,Debit Card,792.01,47,Medium,False,False,115.175.56.193,Bangalore,65.48,52.99,India,397492277295,HSBC,HSBC447331,Inactive
jivika70,klalla@gmail.com,QF(2ZjhD%8,7309,08578901185,1972-06-18,Indian,MRFHD4001V,Hajipur,302955,929146ce-3975-4219-a646-f150cef6ae8b,2588,India,Desktop,Credit Card,426.9,16,Low,False,False,154.58.252.4,Kolkata,39.99,84.15,India,656904562186,SBI,SBI905718,Active
yashvi77,riaan33@hotmail.com,%hIr2^YhS2,1178,04231753319,1967-01-18,Indian,NFVBB6697W,Mysore,461930,aaafe89f-db40-4a5a-a65c-9f4552828836,4334,India,Tablet,UPI,862.11,8,Medium,False,False,209.4.113.73,Mumbai,25.53,39.41,India,119951161168,AXIS,AXIS635136,Active
jsavant,jhanvisura@yahoo.com,2a(1MzCGl),7488,+911616675609,1978-05-06,Indian,QCXFO2294M,Ongole,451459,30c1286e-6ef2-41c0-ba36-d888bd5d2010,1109,India,Tablet,UPI,600.74,29,High,False,False,57.69.158.224,India,43.0,32.64,India,534865559339,BOB,BOB486177,Active
samihabadami,bhaminidave@sawhney.info,%dfqnA!cA7,9274,02538328722,2000-10-22,Indian,ALNVR6183P,Secunderabad,987848,eff70467-11e3-426d-9b98-9a768b56c156,1183,India,Tablet,Net Banking,729.53,82,High,False,False,108.34.107.9,Kolkata,46.45,64.3,India,338052830398,PNB,PNB511066,Active
tejasbrahmbhatt,yashvisura@yahoo.com,$hVrvKI^O3,4782,1244017936,1973-10-26,Indian,EEFGP7820H,Alwar,921515,e75edb22-cb20-441a-8f81-6ce91e57a2c2,1340,India,Desktop,Debit Card,171.04,64,Low,False,False,78.150.88.67,Bangalore,35.6,58.62,India,890498294614,HSBC,HSBC930510,Active
jtak,iyengaralisha@dewan-vora.com,B$C&ysaj^3,8800,00450033276,1969-10-04,Indian,TYZFL3747Z,Ratlam,318620,427342f4-4628-420d-aec9-639e7bca3090,4247,India,Tablet,UPI,190.95,60,High,False,False,117.80.231.4,India,51.47,71.54,India,302938126421,ICICI,ICICI337848,Active
dhingranishith,vdevi@tata-hayre.com,Q+4BMarS(4,5644,2679755627,1998-01-24,Indian,ZRBEZ1880P,Dehri,850517,4336c213-6781-4d77-9cd3-52470369dba3,201,India,Mobile,Credit Card,616.04,10,Low,False,False,116.227.206.92,India,30.02,23.85,India,527233952636,PNB,PNB676490,Suspended
lakshit04,kmagar@desai.biz,^YGpSHsV%0,2245,08704955087,1985-06-19,Indian,NVYOW6270A,Sambhal,985300,7c0e6c0b-5e96-491c-8d1d-724e303787dc,2032,India,Mobile,Credit Card,498.44,67,Medium,False,False,187.34.44.206,India,70.27,46.64,India,345076148619,SBI,SBI950530,Active
varkeybhavin,advikadube@chaudry.org,+7r9Pz@yFQ,9831,08427485140,1993-11-02,Indian,SNVGV9363C,Muzaffarnagar,320335,0640c6f7-19a2-450d-8583-774e12908334,3476,India,Mobile,Credit Card,969.57,48,Medium,False,False,9.76.4.18,India,22.17,26.93,India,140412364690,AXIS,AXIS472950,Active
wadhwabhamini,renee55@thaker.com,oKH^4VltL@,9110,+915444223520,2005-11-15,Indian,OHXVR7571D,Tinsukia,689423,b74bf16c-eeb8-4043-95bd-6c355eb69a8f,565,India,Desktop,Credit Card,541.22,88,High,False,False,80.171.179.5,Chennai,24.42,87.04,India,410567983916,BOB,BOB826343,Active
chackoarmaan,xdugar@yahoo.com,@@5VZ@urEH,4274,02728645352,1955-12-29,Indian,UPKHT6359C,Asansol,392222,9a63a5a5-d6f5-41a8-a4b6-08619c4749c3,1129,India,Tablet,Debit Card,966.82,42,High,False,False,73.205.221.111,Mumbai,25.56,82.7,India,876061455018,BOB,BOB480820,Active
kairagrover,gillaniruddh@hotmail.com,J5_VW(Ta@*,3050,0021434881,2000-10-30,Indian,GTAHB8344Q,Hazaribagh,245175,c0186b51-1e4b-4fee-a39b-11dc781c0cbf,305,India,Mobile,Credit Card,120.94,95,Low,False,False,9.169.61.117,Chennai,89.29,70.6,India,177908320481,HSBC,HSBC395960,Active
lavanya87,doragokul@goda-kar.com,yZ@9kMScUb,7789,4152925969,1996-01-31,Indian,IOHEM8383I,Dindigul,453836,c1b56f8e-a5aa-4a65-a43a-c10ba7f2cf50,817,India,Desktop,UPI,353.68,71,High,False,False,138.242.236.104,Chennai,97.88,30.74,India,752268812296,HDFC,HDFC963671,Active
dhanushdevan,vanya24@hotmail.com,!h7VFjimjP,8606,+919280101367,1978-07-15,Indian,TTADZ9697H,Saharsa,196819,b0a08bec-0bcf-429f-a5cc-9a1d64ca79d3,1502,India,Mobile,Net Banking,772.85,84,Medium,False,False,19.37.148.121,Chennai,54.48,65.77,India,632403340695,AXIS,AXIS798248,Active
gkanda,sureshshaan@divan-thakur.biz,+_0)CaLg^4,2791,00020589318,2006-11-02,Indian,KYWNG5515A,Thanjavur,695403,41eac652-5d4e-42bc-b571-9a8fbd844886,2179,India,Tablet,Net Banking,756.71,5,Medium,False,False,174.237.151.45,Mumbai,21.09,72.05,India,270666353382,ICICI,ICICI673019,Inactive
yasmin08,hchaudhari@agrawal.net,m9$4Uqv6&k,2020,08780305072,1959-10-07,Indian,HHALP2741D,Bardhaman,705176,fbbf2512-8bf3-4ffa-a3c1-783ba273caa3,4032,India,Mobile,UPI,599.78,38,Low,False,False,164.216.22.76,Kolkata,74.82,10.39,India,199675047946,HDFC,HDFC296802,Active
gvirk,ebandi@lala-gara.com,(*R9yKBqa6,5159,0190010944,1984-09-17,Indian,WOJWD3210A,Moradabad,806705,f5440e74-50cb-448a-99f9-bb2de7b48344,2251,India,Mobile,Credit Card,572.23,6,Low,False,False,59.104.189.239,Kolkata,55.3,51.45,India,405415482946,HSBC,HSBC636600,Active
bhaminichandran,kartikhayer@gmail.com,5#Pw3mGkLm,4538,2891605925,2006-04-12,Indian,MCRJM6838G,Ulhasnagar,291408,79dd0474-7935-46ed-b3d3-b03c6305b993,1375,India,Desktop,Credit Card,258.54,18,High,False,False,25.109.225.149,Chennai,45.25,94.16,India,367754028588,IDFC,IDFC558567,Active
chirag78,lakshitkeer@gmail.com,N6%nHmt7+y,7110,08549937989,1988-05-13,Indian,ISTTI5806K,Agartala,643427,8aaba977-3887-44af-8010-63fcc01bef9b,2161,India,Desktop,Credit Card,324.97,29,High,False,False,177.103.233.168,Delhi,81.42,85.99,India,230502535407,AXIS,AXIS653841,Active
ritvikchaudhuri,flalla@bhardwaj-dada.com,Ok4FuMdXg@,3339,+911797436665,1972-08-27,Indian,OIPUO2829A,Dhanbad,519376,995b7e97-f3cd-42fb-b6a9-5c3e090a2116,4922,India,Mobile,Debit Card,411.72,42,Medium,False,False,185.242.94.129,Kolkata,96.8,27.2,India,150335899150,ICICI,ICICI777915,Active
chokshinehmat,lakshay84@sankar-sandhu.biz,0_0Iz&n@#w,5082,8910492495,2001-12-12,Indian,SLONP1485J,Sasaram,498987,84d2b523-2d60-4483-aaee-846a97fb3606,4860,India,Tablet,Net Banking,982.05,75,High,False,False,161.75.255.248,Delhi,70.12,35.18,India,937673166983,IDFC,IDFC351312,Active
lmani,taramangal@hotmail.com,D^5BCbzt9q,5078,06732627323,1963-07-16,Indian,SYAEU6365J,Haridwar,938917,cd65f2e2-6441-426c-9fdc-b2f320420428,1398,India,Tablet,Debit Card,775.09,92,Low,False,False,108.205.54.167,Mumbai,46.93,19.05,India,403252074268,HDFC,HDFC975974,Active
chokshiseher,praval@ghosh.com,a2c^l0OtGF,3906,7689348061,1998-09-01,Indian,ZQWHF2386C,Karaikudi,218804,13063106-a060-43f3-92eb-cf43b116fd30,4773,India,Mobile,Debit Card,896.83,21,Medium,True,False,171.55.230.187,India,86.19,85.17,India,702545009138,SBI,SBI697638,Active
rajankartik,samraseher@gmail.com,G9Khkj6G_P,3091,+914097768987,1974-10-18,Indian,LDCXB6711W,Gaya,488344,e2b5e7f1-817a-4f20-9a8d-bbd12cbad932,151,India,Desktop,UPI,160.63,19,Low,False,False,106.143.46.42,Kolkata,45.02,94.8,India,797939785925,BOB,BOB633174,Active
banerjeebadal,chawlamadhav@yahoo.com,F0ScZU5i*C,4885,02648767768,1977-04-03,Indian,CINJZ0669G,Panipat,484458,8ac24bf3-f66f-4b6c-9260-84c2c6770040,3478,India,Mobile,Credit Card,470.91,20,High,False,False,174.25.190.157,India,32.82,49.92,India,440128686097,CITI,CITI680351,Active
kapadiaela,inaaya-rau@hotmail.com,%)R0Ji+Y3e,2314,1931864848,1968-08-01,Indian,SLODZ5555O,Bhilwara,566704,0f403c5c-4e3f-4187-b90d-3f30ac212aa0,2694,India,Tablet,Debit Card,570.69,41,Low,False,False,57.113.29.241,Kolkata,95.51,79.34,India,107584802676,KOTAK,KOTAK420255,Suspended
utaneja,reyanshsharma@zachariah-jaggi.biz,!!AboZ4J48,2304,+915118013356,1982-05-06,Indian,QDXCO7164O,Ranchi,733400,bc073290-67d5-43fe-9d9d-24fac4d33d23,2836,India,Mobile,Credit Card,307.54,22,Low,False,False,13.126.107.198,Delhi,39.26,72.42,India,308322590900,KOTAK,KOTAK575661,Active
yakshitkrishna,dkhatri@bhatti-jhaveri.org,!dyRX7gQ09,5649,08511333580,1982-03-04,Indian,XKLWK9561B,Parbhani,841726,1e07176b-24b4-4849-a0e0-f6551a3972ba,4412,India,Mobile,Net Banking,775.36,95,Medium,False,False,163.102.140.156,India,65.92,86.05,India,411771971847,PNB,PNB196618,Active
lakshitsarin,vardaniyaahuja@ahuja.com,)3T+Peuw3l,7840,9962881167,1996-11-05,Indian,KLQAA3436Z,Baranagar,101271,07c0ce2f-6778-4a98-9f5c-a2079503c768,4244,India,Tablet,Debit Card,426.1,91,High,False,False,164.157.87.33,Mumbai,12.93,37.86,India,441141822820,IDFC,IDFC104081,Active
gokulbal,khushi75@dugar.org,)+cOs+di9),7077,8971007679,1989-02-26,Indian,NHHPV2149D,Shivpuri,345274,3590cb12-bbbd-4eb3-afab-893e597ce46d,1490,India,Tablet,Debit Card,720.59,98,Low,False,False,195.241.193.143,India,95.04,44.93,India,249998674826,HSBC,HSBC305250,Active
veerganesan,virkdrishya@kulkarni-balan.biz,$oKHb8PuJ!,1161,+914386968292,1982-10-05,Indian,EZFMX2438G,Jabalpur,656456,c07c61b3-288c-4dcd-8348-7cdc2c708d94,737,India,Desktop,UPI,658.6,23,High,False,False,21.209.138.120,Chennai,76.99,98.01,India,690586345311,SBI,SBI264799,Active
dhardiya,gabaeva@yahoo.com,^y8I9CcR@h,9339,3223028044,1956-06-13,Indian,SOMXG2926Y,Howrah,306897,cb7398f9-3e24-4873-98bc-4ea4b1b76e95,2316,India,Tablet,UPI,755.22,3,Medium,False,False,200.72.155.202,Delhi,23.26,38.41,India,415619353977,KOTAK,KOTAK217766,Active
sairachawla,yakshittata@yahoo.com,0)10Tr@nh0,2047,+917554446078,1954-06-06,Indian,TNFBC5092F,Hyderabad,312519,023ea7c5-93ba-47ff-ba70-d98f3309c1c9,3601,India,Mobile,Debit Card,190.02,24,Medium,False,False,159.18.239.63,Chennai,17.48,47.69,India,672147212267,SBI,SBI498144,Active
dgopal,akarshagate@mander-bose.com,dIJ^1B4qhA,3874,+918904642204,1992-11-27,Indian,GVCXY9257A,Sonipat,441665,8fa75c5e-a388-49b4-a1ad-d731764f220d,1467,India,Mobile,Debit Card,362.18,3,Medium,False,False,143.91.58.50,Bangalore,56.41,47.78,India,605817061928,ICICI,ICICI514780,Active
vbhatia,divit11@vig.com,Sgp8$Upgr@,7101,08142101154,1968-05-29,Indian,NEWWX1549W,Raurkela Industrial Township,486530,79765be5-b145-4a6a-8611-c970f604179e,2070,India,Desktop,Credit Card,371.03,94,Low,False,False,157.138.155.27,Kolkata,64.65,94.78,India,955894399247,PNB,PNB189628,Active
baiju21,seher67@dugar-datta.com,&zZ9BOrF_(,9490,+918595020384,2006-04-13,Indian,EDTEE0809I,Motihari,150572,929da61c-06ca-426f-8cbc-28a9cbae0fee,1362,India,Mobile,UPI,541.12,100,Medium,False,False,187.23.231.233,Delhi,51.44,97.79,India,147972000970,HSBC,HSBC203332,Active
kairabajaj,nirvaan74@yahoo.com,@+15yXlYIW,6755,04541320548,2002-06-27,Indian,FVNDD5879Z,Junagadh,831698,cf812788-a05b-46ff-92db-3614f286639c,4330,India,Mobile,Debit Card,598.75,81,Low,False,False,41.165.22.144,Mumbai,69.1,24.57,India,505593990837,ICICI,ICICI969759,Active
mahajanshlok,oboase@ramaswamy-handa.com,+1Od^&JZE1,6976,00926207093,1990-09-10,Indian,UPWHN0856Z,Tumkur,526098,1de5f216-a2c9-4cb5-a4b7-dfe9e2a96d73,2177,India,Desktop,Debit Card,484.48,55,Low,False,False,206.202.251.78,Kolkata,65.2,60.89,India,345078038853,HDFC,HDFC153070,Suspended
vedikazacharia,kthaman@raj.biz,Ki*0FdoUX%,6427,+918891062121,1999-02-26,Indian,UQADS3057X,Khammam,577847,a7d2c3c8-685c-4f9b-a8c1-09eb68858f36,2565,India,Tablet,UPI,125.61,51,Low,False,False,110.55.55.157,Bangalore,21.87,71.85,India,928334297713,KOTAK,KOTAK989558,Active
pranay42,neelofardube@zacharia.org,3V5BwPtV^$,1499,+917349289754,1976-06-23,Indian,VYSCU6789O,Pune,663089,bf81870c-3a66-4a02-89d7-76421bda0ec2,2399,India,Desktop,Net Banking,691.3,91,High,False,False,139.42.222.117,Delhi,59.98,13.77,India,865090996669,HDFC,HDFC193927,Active
shamik27,mannat94@yahoo.com,%9v5sVpQtc,7771,06038319688,1955-05-07,Indian,IMLOH8440P,Aurangabad,351781,973dc000-410f-4130-94aa-4f333a6379dc,1793,India,Mobile,Net Banking,981.55,51,Medium,False,False,23.49.26.118,Delhi,88.73,59.39,India,818643301974,SBI,SBI985707,Active
samardar,misha09@hotmail.com,&*5W*cg+(9,8676,3138722692,1961-09-24,Indian,EXHYT6879Z,Cuttack,643300,75a879fd-43bb-4305-8b0e-880a5599212a,205,India,Mobile,UPI,947.29,61,Medium,True,False,133.244.166.64,Mumbai,83.24,25.09,India,211652047512,BOB,BOB688160,Active
uthkarsh33,tiyaamble@shukla.net,8LiVgKzo(E,8602,01439569933,1981-09-02,Indian,VAWOJ8079L,Raurkela Industrial Township,477881,0453c7a8-9629-4540-a4cb-50d6b92de7cf,921,India,Mobile,UPI,341.86,80,Medium,False,False,2.105.15.93,Bangalore,46.84,65.05,India,854678743907,PNB,PNB863026,Active
aaryahisawhney,nayantara56@hora.biz,(mZB3Z9uo!,8602,05280246842,1971-04-04,Indian,NKDOT8308V,Korba,594264,9409d855-9ffa-4596-bed6-3843ccf1a3c9,3111,India,Tablet,Credit Card,524.89,57,High,False,False,192.181.6.120,Mumbai,35.94,97.68,India,512821949246,HDFC,HDFC760267,Active
